ncbi_taxid,ncbi_tax_name,ncbi_genus_id,ncbi_genus_name,ncbi_family_id,ncbi_family_name
240542,Thereva mirabilis,95078,Thereva,50676,Therevidae
359486,Thereva bicolor,95078,Thereva,50676,Therevidae
359487,Thereva elizabethae,95078,Thereva,50676,Therevidae
359485,Thereva aurofasciata,95078,Thereva,50676,Therevidae
192428,Dolichopus sp. NCSU-97010378,192427,Dolichopus,92558,Dolichopodidae
192492,Dolichopus sp. NCSU-99071924,192427,Dolichopus,92558,Dolichopodidae
626543,Dolichopus bigeniculatus,192427,Dolichopus,92558,Dolichopodidae
310630,Dolichopus urbanus,192427,Dolichopus,92558,Dolichopodidae
310629,Dolichopus ungulatus,192427,Dolichopus,92558,Dolichopodidae
310624,Dolichopus sabinus,192427,Dolichopus,92558,Dolichopodidae
310618,Dolichopus longitarsis,192427,Dolichopus,92558,Dolichopodidae
310615,Dolichopus genicupallidus,192427,Dolichopus,92558,Dolichopodidae
377554,Medetera diadema,377527,Medetera,92558,Dolichopodidae
626547,Medetera grisescens,377527,Medetera,92558,Dolichopodidae
1132427,Medetera muralis,377527,Medetera,92558,Dolichopodidae
1132424,Medetera infumata,377527,Medetera,92558,Dolichopodidae
1132422,Medetera belgica,377527,Medetera,92558,Dolichopodidae
1132421,Medetera ambigua,377527,Medetera,92558,Dolichopodidae
1000597,Medetera feminina,377527,Medetera,92558,Dolichopodidae
377557,Medetera jugalis,377527,Medetera,92558,Dolichopodidae
377570,Rhaphium penicillatum,377528,Rhaphium,92558,Dolichopodidae
377569,Rhaphium micans,377528,Rhaphium,92558,Dolichopodidae
377562,Rhaphium commune,377528,Rhaphium,92558,Dolichopodidae
377565,Rhaphium ensicorne,377528,Rhaphium,92558,Dolichopodidae
377563,Rhaphium consobrinum,377528,Rhaphium,92558,Dolichopodidae
1086778,Rhaphium discolor,377528,Rhaphium,92558,Dolichopodidae
1086780,Rhaphium femoratum,377528,Rhaphium,92558,Dolichopodidae
1209098,Phyllodromia melanocephala,1209097,Phyllodromia,92557,Empididae
2522623,Hemerodromia conspecta,626769,Hemerodromia,92557,Empididae
1339646,Hemerodromia sp. BOLD:AAO1994,626769,Hemerodromia,92557,Empididae
2882097,Hemerodromia raptoria,626769,Hemerodromia,92557,Empididae
2484570,Chelifera sp. AR3E,369889,Chelifera,92557,Empididae
1740906,Chelifera palloris,369889,Chelifera,92557,Empididae
2339822,Chelifera chvalai,369889,Chelifera,92557,Empididae
369885,Metachela collusor,369884,Metachela,92557,Empididae
192641,Neoplasta sp. NCSU-99071977,192640,Neoplasta,92557,Empididae
1895423,Neoplasta scapularis,192640,Neoplasta,92557,Empididae
1338310,Neoplasta sp. BOLD:AAN4587,192640,Neoplasta,92557,Empididae
192613,Rhamphomyia sp. NCSU-97010377,192612,Rhamphomyia,92557,Empididae
192614,Rhamphomyia sp. NCSU-97010438,192612,Rhamphomyia,92557,Empididae
2484564,Rhamphomyia crassirostris,192612,Rhamphomyia,92557,Empididae
2484563,Rhamphomyia bohemica,192612,Rhamphomyia,92557,Empididae
1713907,Rhamphomyia testacea,192612,Rhamphomyia,92557,Empididae
1713904,Rhamphomyia dimidiata,192612,Rhamphomyia,92557,Empididae
1713903,Rhamphomyia compta,192612,Rhamphomyia,92557,Empididae
1003925,Clinocera sp. Pollet 0249,192484,Clinocera,92557,Empididae
192485,Clinocera sp. NCSU-95051149,192484,Clinocera,92557,Empididae
1828775,Clinocera nivalis,192484,Clinocera,92557,Empididae
2484541,Clinocera fontinalis,192484,Clinocera,92557,Empididae
2484542,Clinocera maculata,192484,Clinocera,92557,Empididae
1403660,Clinocera appendiculata,192484,Clinocera,92557,Empididae
2259909,Clinocera subtrunca,192484,Clinocera,92557,Empididae
2259907,Clinocera lineata,192484,Clinocera,92557,Empididae
1262233,Clinocera caerulea,192484,Clinocera,92557,Empididae
384534,Clinocera sp. NCSU-04061415,192484,Clinocera,92557,Empididae
2653729,Wiedemannia vaillanti,240904,Wiedemannia,92557,Empididae
2562870,Wiedemannia lepida,240904,Wiedemannia,92557,Empididae
2555289,Wiedemannia sp. CFWIE029-10,240904,Wiedemannia,92557,Empididae
2025106,Wiedemannia bistigma,240904,Wiedemannia,92557,Empididae
2484580,Wiedemannia lamellata,240904,Wiedemannia,92557,Empididae
1333398,Wiedemannia sp. BOLD:AAN9137,240904,Wiedemannia,92557,Empididae
240905,Wiedemannia sp. NCSU-99072188,240904,Wiedemannia,92557,Empididae
384543,Wiedemannia sp. NCSU-04061434,240904,Wiedemannia,92557,Empididae
103846,Drosophila pachea,7215,Drosophila,7214,Drosophilidae
545656,Culex modestus,7174,Culex,7157,Culicidae
707274,Culex aliciae,7174,Culex,7157,Culicidae
1899234,Culex akritos,7174,Culex,7157,Culicidae
42430,Culex pilosus,7174,Culex,7157,Culicidae
7163,Aedes vexans,7158,Aedes,7157,Culicidae
55967,Aedes togoi,7158,Aedes,7157,Culicidae
140438,Aedes japonicus,7158,Aedes,7157,Culicidae
37951,Aedes sp.,7158,Aedes,7157,Culicidae
1658055,Laneella nigripes,1658054,Laneella,7371,Calliphoridae
1658056,Laneella perisi,1658054,Laneella,7371,Calliphoridae
1658035,Huascaromusca vogelsangi,1609532,Huascaromusca,7371,Calliphoridae
1658047,Huascaromusca sp. 3 MATM-2015,1609532,Huascaromusca,7371,Calliphoridae
1658046,Huascaromusca sp. 2 MATM-2015,1609532,Huascaromusca,7371,Calliphoridae
1658045,Huascaromusca sp. 1 MATM-2015,1609532,Huascaromusca,7371,Calliphoridae
1658033,Huascaromusca aeneiventris,1609532,Huascaromusca,7371,Calliphoridae
670591,Eumesembrinella quadrilineata,672472,Eumesembrinella,7371,Calliphoridae
1240420,Eumesembrinella benoisti,672472,Eumesembrinella,7371,Calliphoridae
1658032,Eumesembrinella randa,672472,Eumesembrinella,7371,Calliphoridae
1658036,Mesembrinella apollinaris,460529,Mesembrinella,7371,Calliphoridae
1658049,Mesembrinella sp. 2 MATM-2015,460529,Mesembrinella,7371,Calliphoridae
1658039,Mesembrinella patriciae,460529,Mesembrinella,7371,Calliphoridae
1240421,Mesembrinella bicolor,460529,Mesembrinella,7371,Calliphoridae
1640947,Mesembrinella sp. JDB-2015,460529,Mesembrinella,7371,Calliphoridae
1642522,Mesembrinella sp. T637,460529,Mesembrinella,7371,Calliphoridae
991147,Mesembrinella sp. BS-2011,460529,Mesembrinella,7371,Calliphoridae
460530,Mesembrinella bellardiana,460529,Mesembrinella,7371,Calliphoridae
2848957,Pollenia paupera,229639,Pollenia,54279,Polleniidae
2848956,Pollenia moravica,229639,Pollenia,54279,Polleniidae
2848954,Pollenia dasypoda,229639,Pollenia,54279,Polleniidae
1889298,Pollenia atramentaria,229639,Pollenia,54279,Polleniidae
1720740,Pollenia griseotomentosa,229639,Pollenia,54279,Polleniidae
1266492,Pollenia pediculata,229639,Pollenia,54279,Polleniidae
1266490,Pollenia angustigena,229639,Pollenia,54279,Polleniidae
670595,Pollenia amentaria,229639,Pollenia,54279,Polleniidae
229640,Pollenia rudis,229639,Pollenia,54279,Polleniidae
7217,Drosophila ananassae,7215,Drosophila,7214,Drosophilidae
1520300,Diadocidia globosa,560721,Diadocidia,560752,Diadocidiidae
560722,Diadocidia ferruginosa,560721,Diadocidia,560752,Diadocidiidae
608667,Diadocidia valida,560721,Diadocidia,560752,Diadocidiidae
1520297,Diadocidia bruneicola,560721,Diadocidia,560752,Diadocidiidae
608668,Diadocidia spinosula,560721,Diadocidia,560752,Diadocidiidae
1520303,Diadocidia trispinosa,560721,Diadocidia,560752,Diadocidiidae
1520313,Diadocidia sp. Thailand DK-2014,560721,Diadocidia,560752,Diadocidiidae
1520293,Diadocidia stanfordensis,560721,Diadocidia,560752,Diadocidiidae
1520296,Diadocidia borealis,560721,Diadocidia,560752,Diadocidiidae
1817653,Macrocera parva,608727,Macrocera,58254,Keroplatidae
1817652,Macrocera angulata,608727,Macrocera,58254,Keroplatidae
1914935,Macrocera vittata,608727,Macrocera,58254,Keroplatidae
1588143,Macrocera centralis,608727,Macrocera,58254,Keroplatidae
1743699,Macrocera sp. BOLD:AAU4909,608727,Macrocera,58254,Keroplatidae
2330533,Macrocera sp. BBDCQ510-10,608727,Macrocera,58254,Keroplatidae
2217901,Macrocera pusilla,608727,Macrocera,58254,Keroplatidae
1588145,Orfelia nemoralis,270890,Orfelia,58254,Keroplatidae
2211631,Orfelia falcata,270890,Orfelia,58254,Keroplatidae
608665,Orfelia fasciata,270890,Orfelia,58254,Keroplatidae
209697,Austroconops mcmillani,209696,Austroconops,41819,Ceratopogonidae
2335003,Serromyia sp. JWDCF576-10,209716,Serromyia,41819,Ceratopogonidae
2335002,Serromyia sp. JWDCF176-10,209716,Serromyia,41819,Ceratopogonidae
1525489,Serromyia femorata,209716,Serromyia,41819,Ceratopogonidae
209717,Serromyia barberi,209716,Serromyia,41819,Ceratopogonidae
1874296,Palpomyia nigripes,1525500,Palpomyia,41819,Ceratopogonidae
1874294,Palpomyia flavipes,1525500,Palpomyia,41819,Ceratopogonidae
1874293,Palpomyia armipes,1525500,Palpomyia,41819,Ceratopogonidae
1874295,Palpomyia lineata,1525500,Palpomyia,41819,Ceratopogonidae
2904444,Palpomyia subaspera,1525500,Palpomyia,41819,Ceratopogonidae
2332731,Palpomyia sp. BBDEC528-09,1525500,Palpomyia,41819,Ceratopogonidae
768776,Drosophila sp. JFG-2010,7215,Drosophila,7214,Drosophilidae
112268,Anopheles minimus,7164,Anopheles,7157,Culicidae
1316263,Anopheles funestus s. l. MBC-2013,7164,Anopheles,7157,Culicidae
62324,Anopheles funestus,7164,Anopheles,7157,Culicidae
59160,Anopheles subpictus,7164,Anopheles,7157,Culicidae
1124593,Monodiamesa bathyphila,891905,Monodiamesa,7149,Chironomidae
891906,Monodiamesa sp. 1 SRM-2010,891905,Monodiamesa,7149,Chironomidae
1638371,Gymnometriocnemus kamimegavirgus,611353,Gymnometriocnemus,7149,Chironomidae
611482,Gymnometriocnemus subnudus,611353,Gymnometriocnemus,7149,Chironomidae
2872844,Pseudosmittia trilobata,611382,Pseudosmittia,7149,Chironomidae
2333919,Pseudosmittia sp. BBDEE839-10,611382,Pseudosmittia,7149,Chironomidae
2333918,Pseudosmittia sp. BBDEE384-10,611382,Pseudosmittia,7149,Chironomidae
611691,Tvetenia calvescens,611398,Tvetenia,7149,Chironomidae
879781,Tvetenia bavarica,611398,Tvetenia,7149,Chironomidae
670651,Sarconesia chlorogaster,670650,Sarconesia,7371,Calliphoridae
670599,Sarconesia versicolor,670650,Sarconesia,7371,Calliphoridae
104688,Bactrocera oleae,27456,Bactrocera,7211,Tephritidae
871896,Culex lactator,7174,Culex,7157,Culicidae
2878825,Hypocera anularia,940227,Hypocera,36164,Phoridae
2878824,Hypocera americana,940227,Hypocera,36164,Phoridae
1891004,Hypocera ehrmanni,940227,Hypocera,36164,Phoridae
940228,Hypocera mordellaria,940227,Hypocera,36164,Phoridae
1442617,Hypocera sp. 2 NN-2013,940227,Hypocera,36164,Phoridae
7159,Aedes aegypti,7158,Aedes,7157,Culicidae
7165,Anopheles gambiae,7164,Anopheles,7157,Culicidae
180454,Anopheles gambiae str. PEST,7164,Anopheles,7157,Culicidae
7175,Culex pipiens,7174,Culex,7157,Culicidae
233155,Culex pipiens molestus,7174,Culex,7157,Culicidae
38569,Culex pipiens pipiens,7174,Culex,7157,Culicidae
1833972,Culex pipiens pipiens x Culex pipiens molestus,7174,Culex,7157,Culicidae
7176,Culex quinquefasciatus,7174,Culex,7157,Culicidae
7237,Drosophila pseudoobscura,7215,Drosophila,7214,Drosophilidae
136009,Chironomus nuditarsis,7150,Chironomus,7149,Chironomidae
113505,Chironomus tepperi,7150,Chironomus,7149,Chironomidae
113502,Chironomus novosibiricus,7150,Chironomus,7149,Chironomidae
113492,Chironomus circumdatus,7150,Chironomus,7149,Chironomidae
33397,Chironomus plumosus,7150,Chironomus,7149,Chironomidae
188251,Chironomus sp. LRC-2002,7150,Chironomus,7149,Chironomidae
76712,Zaprionus indianus,7296,Zaprionus,7214,Drosophilidae
284540,Zaprionus ghesquierei,7296,Zaprionus,7214,Drosophilidae
30056,Zaprionus sepsoides,7296,Zaprionus,7214,Drosophilidae
7297,Zaprionus tuberculatus,7296,Zaprionus,7214,Drosophilidae
30055,Zaprionus lineosus,7296,Zaprionus,7214,Drosophilidae
76077,Zaprionus badyi,7296,Zaprionus,7214,Drosophilidae
1334228,Scaptomyza nr. decepta RL-2013,7298,Scaptomyza,7214,Drosophilidae
1334226,Scaptomyza nr. anomala RL-2013,7298,Scaptomyza,7214,Drosophilidae
938077,Scaptomyza varipicta,7298,Scaptomyza,7214,Drosophilidae
1671168,Scaptomyza himalayana,7298,Scaptomyza,7214,Drosophilidae
1671163,Scaptomyza boninensis,7298,Scaptomyza,7214,Drosophilidae
1671162,Scaptomyza baechlii,7298,Scaptomyza,7214,Drosophilidae
504603,Scaptomyza undulata,7298,Scaptomyza,7214,Drosophilidae
504599,Scaptomyza caliginosa,7298,Scaptomyza,7214,Drosophilidae
504730,Scaptomyza remota,7298,Scaptomyza,7214,Drosophilidae
106256,Scaptomyza palmae,7298,Scaptomyza,7214,Drosophilidae
504601,Scaptomyza frustulifera,7298,Scaptomyza,7214,Drosophilidae
559655,Limnophora riparia,307207,Limnophora,7366,Muscidae
559654,Limnophora olympiae,307207,Limnophora,7366,Muscidae
559653,Limnophora maculosa,307207,Limnophora,7366,Muscidae
559652,Limnophora exuta,307207,Limnophora,7366,Muscidae
1643976,Limnophora orbitalis,307207,Limnophora,7366,Muscidae
1511661,Limnophora simulans,307207,Limnophora,7366,Muscidae
1511679,Eginia ocypterata,1511678,Eginia,7366,Muscidae
2810032,Phaonia sp. KEIB DIP_01112,253431,Phaonia,7366,Muscidae
1643990,Phaonia fuscitibia,253431,Phaonia,7366,Muscidae
1511667,Phaonia valida,253431,Phaonia,7366,Muscidae
1511666,Phaonia gobertii,253431,Phaonia,7366,Muscidae
1511665,Phaonia angelicae,253431,Phaonia,7366,Muscidae
1325562,Phaonia aureola,253431,Phaonia,7366,Muscidae
559664,Phaonia subventa,253431,Phaonia,7366,Muscidae
559663,Phaonia pallida,253431,Phaonia,7366,Muscidae
307215,Phaonia shannoni,253431,Phaonia,7366,Muscidae
1511652,Atherigona varia,305597,Atherigona,7366,Muscidae
2657273,Atherigona sp. BOLD:AAG6986,305597,Atherigona,7366,Muscidae
371200,Atherigona orientalis,305597,Atherigona,7366,Muscidae
2913909,Graphomya sp. CNC 1078280,1072499,Graphomya,7366,Muscidae
1230139,Graphomya maculata,1072499,Graphomya,7366,Muscidae
1690331,Graphomya minor,1072499,Graphomya,7366,Muscidae
1072502,Graphomya rufitibia,1072499,Graphomya,7366,Muscidae
2339906,Hebecnema fulva,559682,Hebecnema,7366,Muscidae
1230140,Hebecnema nigra,559682,Hebecnema,7366,Muscidae
559684,Hebecnema umbratica,559682,Hebecnema,7366,Muscidae
559683,Hebecnema fumosa,559682,Hebecnema,7366,Muscidae
1643975,Hebecnema vespertina,559682,Hebecnema,7366,Muscidae
1291911,Mydaea affinis,559689,Mydaea,7366,Muscidae
1291915,Mydaea pseudonubila,559689,Mydaea,7366,Muscidae
559692,Mydaea urbana,559689,Mydaea,7366,Muscidae
559661,Myospila meditabunda,520040,Myospila,7366,Muscidae
559681,Haematobosca stimulans,559680,Haematobosca,7366,Muscidae
573601,Haematobosca sp. EDS-2008,559680,Haematobosca,7366,Muscidae
559657,Morellia aenescens,253340,Morellia,7366,Muscidae
2217902,Morellia micans,253340,Morellia,7366,Muscidae
1291910,Morellia podagrica,253340,Morellia,7366,Muscidae
1086768,Mesembrina latreillii,116147,Mesembrina,7366,Muscidae
116148,Mesembrina meridiana,116147,Mesembrina,7366,Muscidae
305608,Neomyia cornicina,305607,Neomyia,7366,Muscidae
2021997,Neomyia yunnanensis,305607,Neomyia,7366,Muscidae
221902,Musca autumnalis,7369,Musca,7366,Muscidae
520046,Musca confiscata,7369,Musca,7366,Muscidae
170909,Musca sp. VH-2001,7369,Musca,7366,Muscidae
7370,Musca domestica,7369,Musca,7366,Muscidae
1511688,Passeromyia indecora,1511687,Passeromyia,7366,Muscidae
2201326,Passeromyia longicornis,1511687,Passeromyia,7366,Muscidae
450213,Philornis downsi,253427,Philornis,7366,Muscidae
1643994,Philornis zeteki,253427,Philornis,7366,Muscidae
1644003,Philornis sp. BKC-2015,253427,Philornis,7366,Muscidae
2811655,Philornis seguyi,253427,Philornis,7366,Muscidae
2811654,Philornis petersoni,253427,Philornis,7366,Muscidae
1230144,Muscina prolapsa,57892,Muscina,7366,Muscidae
57893,Muscina stabulans,57892,Muscina,7366,Muscidae
559660,Muscina levida,57892,Muscina,7366,Muscidae
1325559,Muscina angustifrons,57892,Muscina,7366,Muscidae
559705,Potamia littoralis,559704,Potamia,7366,Muscidae
318687,Lucilia papuensis,7374,Lucilia,7371,Calliphoridae
242464,Lucilia hainanensis,7374,Lucilia,7371,Calliphoridae
242463,Lucilia bazini,7374,Lucilia,7371,Calliphoridae
186148,Lucilia porphyrina,7374,Lucilia,7371,Calliphoridae
65466,Lucilia caesar,7374,Lucilia,7371,Calliphoridae
13632,Lucilia sericata,7374,Lucilia,7371,Calliphoridae
7376,Lucilia illustris,7374,Lucilia,7371,Calliphoridae
7375,Lucilia cuprina,7374,Lucilia,7371,Calliphoridae
2173398,Cistudinomyia cistudinis,2173397,Cistudinomyia,7381,Sarcophagidae
128954,Blaesoxipha plinthopyga,128953,Blaesoxipha,7381,Sarcophagidae
1150250,Sarcophaga karnyi,7384,Sarcophaga,7381,Sarcophagidae
426357,Sarcophaga javanica,7384,Sarcophaga,7381,Sarcophagidae
1164864,Sarcophaga highlandica,7384,Sarcophaga,7381,Sarcophagidae
7386,Sarcophaga peregrina,7384,Sarcophaga,7381,Sarcophagidae
670657,Sarcophaga forma,7384,Sarcophaga,7381,Sarcophagidae
559726,Sarcophaga arizonica,7384,Sarcophaga,7381,Sarcophagidae
321200,Sarcophaga dux,7384,Sarcophaga,7381,Sarcophagidae
426364,Sarcophaga taenionota,7384,Sarcophaga,7381,Sarcophagidae
236855,Sarcophaga albiceps,7384,Sarcophaga,7381,Sarcophagidae
411856,Sarcophaga cruentata,7384,Sarcophaga,7381,Sarcophagidae
59312,Sarcophaga crassipalpis,7384,Sarcophaga,7381,Sarcophagidae
7385,Sarcophaga bullata,7384,Sarcophaga,7381,Sarcophagidae
2021512,Craticulina tabaniformis,2021509,Craticulina,7381,Sarcophagidae
2021511,Craticulina genesae,2021509,Craticulina,7381,Sarcophagidae
2021510,Craticulina diffusa,2021509,Craticulina,7381,Sarcophagidae
2021597,Sphecapatoclea sp. 2 MP-2017,2021595,Sphecapatoclea,7381,Sarcophagidae
2021596,Sphecapatoclea sp. 1 MP-2017,2021595,Sphecapatoclea,7381,Sarcophagidae
2021594,Sphecapatodes sp. 1 MP-2017,2021536,Sphecapatodes,7381,Sarcophagidae
2021537,Sphecapatodes inornata,2021536,Sphecapatodes,7381,Sarcophagidae
641482,Wohlfahrtia magnifica,128961,Wohlfahrtia,7381,Sarcophagidae
2021502,Wohlfahrtia indigens,128961,Wohlfahrtia,7381,Sarcophagidae
641481,Wohlfahrtia bella,128961,Wohlfahrtia,7381,Sarcophagidae
128962,Wohlfahrtia vigil,128961,Wohlfahrtia,7381,Sarcophagidae
204914,Cuterebra baeri,170896,Cuterebra,7387,Oestridae
1572517,Cuterebra austeni,170896,Cuterebra,7387,Oestridae
269681,Cuterebra fontinella,170896,Cuterebra,7387,Oestridae
1240427,Cuterebra sp. MATM-2012,170896,Cuterebra,7387,Oestridae
339818,Cuterebra sp. Di161,170896,Cuterebra,7387,Oestridae
2116245,Cuterebra sp. 158957,170896,Cuterebra,7387,Oestridae
2116223,Cuterebra sp. 146734,170896,Cuterebra,7387,Oestridae
2116212,Cuterebra emasculator,170896,Cuterebra,7387,Oestridae
115427,Dermatobia hominis,115426,Dermatobia,7387,Oestridae
123734,Hypoderma bovis,7388,Hypoderma,7387,Oestridae
7389,Hypoderma lineatum,7388,Hypoderma,7387,Oestridae
204920,Hypoderma actaeon,7388,Hypoderma,7387,Oestridae
123747,Przhevalskiana silenus,123746,Przhevalskiana,7387,Oestridae
170914,Oestromyia leporina,170913,Oestromyia,7387,Oestridae
2596935,Cobboldia elephantis,2583773,Cobboldia,7387,Oestridae
2583774,Cobboldia loxodontis,2583773,Cobboldia,7387,Oestridae
2555505,Gyrostigma sp. LY-2019,2555504,Gyrostigma,7387,Oestridae
84525,Gasterophilus intestinalis,84524,Gasterophilus,7387,Oestridae
204915,Cephenemyia trompe,170894,Cephenemyia,7387,Oestridae
170895,Cephenemyia stimulator,170894,Cephenemyia,7387,Oestridae
1888233,Cephenemyia auribarbis,170894,Cephenemyia,7387,Oestridae
1708051,Oestrus sp. AS-2015,123736,Oestrus,7387,Oestridae
123737,Oestrus ovis,123736,Oestrus,7387,Oestridae
2942416,Rhinoestrus giraffae,204922,Rhinoestrus,7387,Oestridae
204924,Rhinoestrus phacochoeri,204922,Rhinoestrus,7387,Oestridae
204923,Rhinoestrus usbekistanicus,204922,Rhinoestrus,7387,Oestridae
1637334,Basilia nana,170889,Basilia,81707,Nycteribiidae
452755,Penicillidia fulvida,81721,Penicillidia,81707,Nycteribiidae
1398941,Penicillidia leptothrinax,81721,Penicillidia,81707,Nycteribiidae
633889,Penicillidia monoceros,81721,Penicillidia,81707,Nycteribiidae
1034756,Penicillidia jenynsii,81721,Penicillidia,81707,Nycteribiidae
452744,Crataerina pallida,452743,Crataerina,81710,Hippoboscidae
526368,Crataerina melbae,452743,Crataerina,81710,Hippoboscidae
402410,Icosta americana,402409,Icosta,81710,Hippoboscidae
2067743,Icosta sp. 3 ES-2018,402409,Icosta,81710,Hippoboscidae
2067741,Icosta sp. 1 ES-2018,402409,Icosta,81710,Hippoboscidae
2067742,Icosta sp. 2 ES-2018,402409,Icosta,81710,Hippoboscidae
2753735,Ornithophila metallica,1497392,Ornithophila,81710,Hippoboscidae
1497393,Ornithophila gestroi,1497392,Ornithophila,81710,Hippoboscidae
1498848,Olfersia sp. TR_HRB3,1333310,Olfersia,81710,Hippoboscidae
1498847,Olfersia sp. TR_HMB2,1333310,Olfersia,81710,Hippoboscidae
1498846,Olfersia sp. TR_HMB1,1333310,Olfersia,81710,Hippoboscidae
1333311,Olfersia aenescens,1333310,Olfersia,81710,Hippoboscidae
170903,Lipoptena cervi,170902,Lipoptena,81710,Hippoboscidae
633886,Lipoptena fortisetosa,170902,Lipoptena,81710,Hippoboscidae
452749,Melophagus ovinus,452748,Melophagus,81710,Hippoboscidae
1260812,Sciara ruficauda,82677,Sciara,7184,Sciaridae
1260825,Sciara sp. SS-2012,82677,Sciara,7184,Sciaridae
2334743,Sciara sp. BBDEE930-10,82677,Sciara,7184,Sciaridae
709462,Sciara humeralis,82677,Sciara,7184,Sciaridae
1817655,Sciara hebes,82677,Sciara,7184,Sciaridae
709459,Sciara hemerobioides,82677,Sciara,7184,Sciaridae
903460,Paraborniella tonnoiri,903459,Paraborniella,7149,Chironomidae
903464,Paucispinigera approximata,903463,Paucispinigera,7149,Chironomidae
129105,Drosophila santomea,7215,Drosophila,7214,Drosophilidae
2678364,Megaselia brevior,36165,Megaselia,36164,Phoridae
2678370,Megaselia pallidizona,36165,Megaselia,36164,Phoridae
36166,Megaselia scalaris,36165,Megaselia,36164,Phoridae
37546,Glossina morsitans morsitans,7393,Glossina,7392,Glossinidae
92531,Clitelloxenia audreyae,92530,Clitelloxenia,36164,Phoridae
66280,Glossina swynnertoni,7393,Glossina,7392,Glossinidae
7160,Aedes albopictus,7158,Aedes,7157,Culicidae
7177,Culex tarsalis,7174,Culex,7157,Culicidae
7178,Culex tritaeniorhynchus,7174,Culex,7157,Culicidae
7227,Drosophila melanogaster,7215,Drosophila,7214,Drosophilidae
7238,Drosophila sechellia,7215,Drosophila,7214,Drosophilidae
7395,Glossina austeni,7393,Glossina,7392,Glossinidae
7398,Glossina pallidipes,7393,Glossina,7392,Glossinidae
940223,Megaselia spiracularis,36165,Megaselia,36164,Phoridae
943103,Culex perexiguus,7174,Culex,7157,Culicidae
